date,service,total_ridership
2023-08-26,subway,2281885.0
2023-08-27,access_a_ride,18022.0
2023-08-27,bridges_and_tunnels,943519.0
2023-08-27,bus,702984.0
2023-08-27,lirr,106913.0
2023-08-27,metro_north,85878.0
2023-08-27,staten_island_railway,2088.0
2023-08-27,subway,1909806.0
2023-08-28,access_a_ride,26613.0
2023-08-28,bridges_and_tunnels,932328.0
2023-08-28,bus,1240688.0
2023-08-28,lirr,215843.0
2023-08-28,metro_north,170897.0
2023-08-28,staten_island_railway,6179.0
2023-08-28,subway,3121505.0
2023-08-29,access_a_ride,28250.0
2023-08-29,bridges_and_tunnels,930248.0
2023-08-29,bus,1284953.0
2023-08-29,lirr,235092.0
2023-08-29,metro_north,189077.0
2023-08-29,staten_island_railway,6677.0
2023-08-29,subway,3401088.0
2023-08-30,access_a_ride,29450.0
2023-08-30,bridges_and_tunnels,959898.0
2023-08-30,bus,1267435.0
2023-08-30,lirr,230912.0
2023-08-30,metro_north,180304.0
2023-08-30,staten_island_railway,6639.0
2023-08-30,subway,3462970.0
2023-08-31,access_a_ride,29312.0
2023-08-31,bridges_and_tunnels,1017088.0
2023-08-31,bus,1315113.0
2023-08-31,lirr,229477.0
2023-08-31,metro_north,176676.0
2023-08-31,staten_island_railway,6537.0
2023-08-31,subway,3450532.0
2023-09-01,access_a_ride,28920.0
2023-09-01,bridges_and_tunnels,1025352.0
2023-09-01,bus,1225370.0
2023-09-01,lirr,202450.0
2023-09-01,metro_north,152974.0
2023-09-01,staten_island_railway,5372.0
2023-09-01,subway,3196284.0
2023-09-02,access_a_ride,18536.0
2023-09-02,bridges_and_tunnels,939962.0
2023-09-02,bus,842591.0
2023-09-02,lirr,132551.0
2023-09-02,metro_north,107230.0
2023-09-02,staten_island_railway,2633.0
2023-09-02,subway,2307416.0
2023-09-03,access_a_ride,19598.0
2023-09-03,bridges_and_tunnels,939811.0
2023-09-03,bus,692079.0
2023-09-03,lirr,119566.0
2023-09-03,metro_north,90729.0
2023-09-03,staten_island_railway,2185.0
2023-09-03,subway,2013506.0
2023-09-04,access_a_ride,12292.0
2023-09-04,bridges_and_tunnels,856049.0
2023-09-04,bus,686326.0
2023-09-04,lirr,114475.0
2023-09-04,metro_north,87538.0
2023-09-04,staten_island_railway,2188.0
2023-09-04,subway,1879819.0
2023-09-05,access_a_ride,29869.0
2023-09-05,bridges_and_tunnels,969997.0
2023-09-05,bus,1349438.0
2023-09-05,lirr,239334.0
2023-09-05,metro_north,218899.0
2023-09-05,staten_island_railway,6739.0
2023-09-05,subway,3483755.0
2023-09-06,access_a_ride,32290.0
2023-09-06,bridges_and_tunnels,963978.0
2023-09-06,bus,1395521.0
2023-09-06,lirr,238477.0
2023-09-06,metro_north,211126.0
2023-09-06,staten_island_railway,6909.0
2023-09-06,subway,3712071.0
2023-09-07,access_a_ride,31704.0
2023-09-07,bridges_and_tunnels,981360.0
2023-09-07,bus,1441437.0
2023-09-07,lirr,226937.0
2023-09-07,metro_north,206910.0
2023-09-07,staten_island_railway,7044.0
2023-09-07,subway,3867746.0
2023-09-08,access_a_ride,30083.0
2023-09-08,bridges_and_tunnels,1015782.0
2023-09-08,bus,1365283.0
2023-09-08,lirr,225125.0
2023-09-08,metro_north,183785.0
2023-09-08,staten_island_railway,6257.0
2023-09-08,subway,3609701.0
2023-09-09,access_a_ride,17897.0
2023-09-09,bridges_and_tunnels,953082.0
2023-09-09,bus,840378.0
2023-09-09,lirr,125177.0
2023-09-09,metro_north,102373.0
2023-09-09,staten_island_railway,2575.0
2023-09-09,subway,2425515.0
2023-09-10,access_a_ride,17916.0
2023-09-10,bridges_and_tunnels,870988.0
2023-09-10,bus,626222.0
2023-09-10,lirr,96835.0
2023-09-10,metro_north,81850.0
2023-09-10,staten_island_railway,1623.0
2023-09-10,subway,1822230.0
2023-09-11,access_a_ride,29057.0
2023-09-11,bridges_and_tunnels,911493.0
2023-09-11,bus,1400268.0
2023-09-11,lirr,213280.0
2023-09-11,metro_north,191592.0
2023-09-11,staten_island_railway,7182.0
2023-09-11,subway,3596538.0
2023-09-12,access_a_ride,31779.0
2023-09-12,bridges_and_tunnels,955533.0
2023-09-12,bus,1519571.0
2023-09-12,lirr,241196.0
2023-09-12,metro_north,221092.0
2023-09-12,staten_island_railway,8031.0
2023-09-12,subway,4014480.0
2023-09-13,access_a_ride,31900.0
2023-09-13,bridges_and_tunnels,936338.0
2023-09-13,bus,1482320.0
2023-09-13,lirr,229765.0
2023-09-13,metro_north,210001.0
2023-09-13,staten_island_railway,7787.0
2023-09-13,subway,3938516.0
2023-09-14,access_a_ride,32717.0
2023-09-14,bridges_and_tunnels,989072.0
2023-09-14,bus,1517040.0
2023-09-14,lirr,232039.0
2023-09-14,metro_north,206374.0
2023-09-14,staten_island_railway,7847.0
2023-09-14,subway,4045169.0
2023-09-15,access_a_ride,30957.0
2023-09-15,bridges_and_tunnels,1022344.0
2023-09-15,bus,1398937.0
2023-09-15,lirr,225904.0
2023-09-15,metro_north,192398.0
2023-09-15,staten_island_railway,6429.0
2023-09-15,subway,3694845.0
2023-09-16,access_a_ride,18923.0
2023-09-16,bridges_and_tunnels,972924.0
2023-09-16,bus,881354.0
2023-09-16,lirr,117997.0
2023-09-16,metro_north,115065.0
2023-09-16,staten_island_railway,2864.0
2023-09-16,subway,2446139.0
2023-09-17,access_a_ride,18330.0
2023-09-17,bridges_and_tunnels,902993.0
2023-09-17,bus,666392.0
2023-09-17,lirr,107302.0
2023-09-17,metro_north,96229.0
2023-09-17,staten_island_railway,2197.0
2023-09-17,subway,1988003.0
2023-09-18,access_a_ride,28341.0
2023-09-18,bridges_and_tunnels,876621.0
2023-09-18,bus,1294777.0
2023-09-18,lirr,215151.0
2023-09-18,metro_north,192103.0
2023-09-18,staten_island_railway,7010.0
2023-09-18,subway,3539047.0
2023-09-19,access_a_ride,31109.0
2023-09-19,bridges_and_tunnels,934708.0
2023-09-19,bus,1480863.0
2023-09-19,lirr,241135.0
2023-09-19,metro_north,224426.0
2023-09-19,staten_island_railway,8652.0
2023-09-19,subway,4140301.0
2023-09-20,access_a_ride,32181.0
2023-09-20,bridges_and_tunnels,958671.0
2023-09-20,bus,1478618.0
2023-09-20,lirr,242203.0
2023-09-20,metro_north,219540.0
2023-09-20,staten_island_railway,8671.0
2023-09-20,subway,4179861.0
2023-09-21,access_a_ride,31455.0
2023-09-21,bridges_and_tunnels,978561.0
2023-09-21,bus,1478606.0
2023-09-21,lirr,232409.0
2023-09-21,metro_north,211375.0
2023-09-21,staten_island_railway,8554.0
2023-09-21,subway,4139288.0
2023-09-22,access_a_ride,30086.0
2023-09-22,bridges_and_tunnels,1020253.0
2023-09-22,bus,1403811.0
2023-09-22,lirr,223821.0
2023-09-22,metro_north,194197.0
2023-09-22,staten_island_railway,7175.0
2023-09-22,subway,3840412.0
2023-09-23,access_a_ride,15680.0
2023-09-23,bridges_and_tunnels,803480.0
2023-09-23,bus,682092.0
2023-09-23,lirr,96073.0
2023-09-23,metro_north,86985.0
2023-09-23,staten_island_railway,2012.0
2023-09-23,subway,2116140.0
2023-09-24,access_a_ride,15255.0
2023-09-24,bridges_and_tunnels,742634.0
2023-09-24,bus,562224.0
2023-09-24,lirr,83669.0
2023-09-24,metro_north,75103.0
2023-09-24,staten_island_railway,1863.0
2023-09-24,subway,1701656.0
2023-09-25,access_a_ride,24609.0
2023-09-25,bridges_and_tunnels,812779.0
2023-09-25,bus,1035021.0
2023-09-25,lirr,194611.0
2023-09-25,metro_north,175651.0
2023-09-25,staten_island_railway,5320.0
2023-09-25,subway,2885921.0
2023-09-26,access_a_ride,30558.0
2023-09-26,bridges_and_tunnels,909652.0
2023-09-26,bus,1393963.0
2023-09-26,lirr,235620.0
2023-09-26,metro_north,214987.0
2023-09-26,staten_island_railway,7655.0
2023-09-26,subway,3946624.0
2023-09-27,access_a_ride,32758.0
2023-09-27,bridges_and_tunnels,943929.0
2023-09-27,bus,1463309.0
2023-09-27,lirr,232823.0
2023-09-27,metro_north,212978.0
2023-09-27,staten_island_railway,7877.0
2023-09-27,subway,4074930.0
2023-09-28,access_a_ride,31804.0
2023-09-28,bridges_and_tunnels,965165.0
2023-09-28,bus,1433729.0
2023-09-28,lirr,227819.0
2023-09-28,metro_north,201304.0
2023-09-28,staten_island_railway,7587.0
2023-09-28,subway,4051444.0
2023-09-29,access_a_ride,29054.0
2023-09-29,bridges_and_tunnels,826445.0
2023-09-29,bus,1053306.0
2023-09-29,lirr,188008.0
2023-09-29,metro_north,128570.0
2023-09-29,staten_island_railway,5183.0
2023-09-29,subway,2467295.0
2023-09-30,access_a_ride,16536.0
2023-09-30,bridges_and_tunnels,864863.0
2023-09-30,bus,789587.0
2023-09-30,lirr,104842.0
2023-09-30,metro_north,100703.0
2023-09-30,staten_island_railway,1936.0
2023-09-30,subway,2205573.0
2023-10-01,access_a_ride,18586.0
2023-10-01,bridges_and_tunnels,898064.0
2023-10-01,bus,669243.0
2023-10-01,lirr,94222.0
2023-10-01,metro_north,92724.0
2023-10-01,staten_island_railway,1984.0
2023-10-01,subway,1995361.0
2023-10-02,access_a_ride,28672.0
2023-10-02,bridges_and_tunnels,931216.0
2023-10-02,bus,1390842.0
2023-10-02,lirr,208901.0
2023-10-02,metro_north,183892.0
2023-10-02,staten_island_railway,7289.0
2023-10-02,subway,3649389.0
2023-10-03,access_a_ride,32295.0
2023-10-03,bridges_and_tunnels,937269.0
2023-10-03,bus,1471939.0
2023-10-03,lirr,235305.0
2023-10-03,metro_north,214111.0
2023-10-03,staten_island_railway,7953.0
2023-10-03,subway,4008201.0
2023-10-04,access_a_ride,33186.0
2023-10-04,bridges_and_tunnels,949285.0
2023-10-04,bus,1467384.0
2023-10-04,lirr,231999.0
2023-10-04,metro_north,209399.0
2023-10-04,staten_island_railway,7928.0
2023-10-04,subway,4026878.0
2023-10-05,access_a_ride,32414.0
2023-10-05,bridges_and_tunnels,973371.0
2023-10-05,bus,1457151.0
2023-10-05,lirr,233470.0
2023-10-05,metro_north,207356.0
2023-10-05,staten_island_railway,7814.0
2023-10-05,subway,4030304.0
2023-10-06,access_a_ride,30643.0
2023-10-06,bridges_and_tunnels,1000568.0
2023-10-06,bus,1325428.0
2023-10-06,lirr,225040.0
2023-10-06,metro_north,193065.0
2023-10-06,staten_island_railway,6284.0
2023-10-06,subway,3639729.0
2023-10-07,access_a_ride,16919.0
2023-10-07,bridges_and_tunnels,842763.0
2023-10-07,bus,720734.0
2023-10-07,lirr,105975.0
2023-10-07,metro_north,95026.0
2023-10-07,staten_island_railway,2010.0
2023-10-07,subway,2199478.0
2023-10-08,access_a_ride,18471.0
2023-10-08,bridges_and_tunnels,896319.0
2023-10-08,bus,654443.0
2023-10-08,lirr,98315.0
2023-10-08,metro_north,105952.0
2023-10-08,staten_island_railway,2722.0
2023-10-08,subway,2044534.0
2023-10-09,access_a_ride,21655.0
2023-10-09,bridges_and_tunnels,905490.0
2023-10-09,bus,1023375.0
2023-10-09,lirr,206491.0
2023-10-09,metro_north,189567.0
2023-10-09,staten_island_railway,4576.0
2023-10-09,subway,2833654.0
2023-10-10,access_a_ride,31970.0
2023-10-10,bridges_and_tunnels,935467.0
2023-10-10,bus,1423532.0
2023-10-10,lirr,239967.0
2023-10-10,metro_north,220445.0
2023-10-10,staten_island_railway,8356.0
2023-10-10,subway,3954925.0
2023-10-11,access_a_ride,33382.0
2023-10-11,bridges_and_tunnels,950384.0
2023-10-11,bus,1451764.0
2023-10-11,lirr,236033.0
2023-10-11,metro_north,214437.0
2023-10-11,staten_island_railway,8630.0
2023-10-11,subway,4056504.0
2023-10-12,access_a_ride,32865.0
2023-10-12,bridges_and_tunnels,988904.0
2023-10-12,bus,1436967.0
2023-10-12,lirr,248974.0
2023-10-12,metro_north,215284.0
2023-10-12,staten_island_railway,8255.0
2023-10-12,subway,4104598.0
2023-10-13,access_a_ride,31134.0
2023-10-13,bridges_and_tunnels,1002148.0
2023-10-13,bus,1322576.0
2023-10-13,lirr,226873.0
2023-10-13,metro_north,193658.0
2023-10-13,staten_island_railway,6429.0
2023-10-13,subway,3560964.0
2023-10-14,access_a_ride,17155.0
2023-10-14,bridges_and_tunnels,873287.0
2023-10-14,bus,717223.0
2023-10-14,lirr,110177.0
2023-10-14,metro_north,96158.0
2023-10-14,staten_island_railway,2298.0
2023-10-14,subway,2219786.0
2023-10-15,access_a_ride,18455.0
2023-10-15,bridges_and_tunnels,911179.0
2023-10-15,bus,689581.0
2023-10-15,lirr,102493.0
2023-10-15,metro_north,100633.0
2023-10-15,staten_island_railway,2148.0
2023-10-15,subway,2013096.0
2023-10-16,access_a_ride,29453.0
2023-10-16,bridges_and_tunnels,925864.0
2023-10-16,bus,1381665.0
2023-10-16,lirr,228147.0
2023-10-16,metro_north,203627.0
2023-10-16,staten_island_railway,7735.0
2023-10-16,subway,3661144.0
2023-10-17,access_a_ride,31921.0
2023-10-17,bridges_and_tunnels,944335.0
2023-10-17,bus,1439468.0
2023-10-17,lirr,243917.0
2023-10-17,metro_north,222110.0
2023-10-17,staten_island_railway,8354.0
2023-10-17,subway,4021342.0
2023-10-18,access_a_ride,33615.0
2023-10-18,bridges_and_tunnels,948559.0
2023-10-18,bus,1440292.0
2023-10-18,lirr,236072.0
2023-10-18,metro_north,213952.0
2023-10-18,staten_island_railway,8356.0
2023-10-18,subway,4074460.0
2023-10-19,access_a_ride,32909.0
2023-10-19,bridges_and_tunnels,986310.0
2023-10-19,bus,1440111.0
2023-10-19,lirr,234999.0
2023-10-19,metro_north,212946.0
2023-10-19,staten_island_railway,8148.0
2023-10-19,subway,4121563.0
2023-10-20,access_a_ride,29766.0
2023-10-20,bridges_and_tunnels,961759.0
2023-10-20,bus,1232782.0
2023-10-20,lirr,222385.0
2023-10-20,metro_north,192383.0
2023-10-20,staten_island_railway,6272.0
2023-10-20,subway,3616336.0
2023-10-21,access_a_ride,17530.0
2023-10-21,bridges_and_tunnels,907106.0
2023-10-21,bus,793917.0
2023-10-21,lirr,113139.0
2023-10-21,metro_north,101963.0
2023-10-21,staten_island_railway,2464.0
2023-10-21,subway,2438387.0
2023-10-22,access_a_ride,18954.0
2023-10-22,bridges_and_tunnels,928307.0
2023-10-22,bus,678536.0
2023-10-22,lirr,98471.0
2023-10-22,metro_north,93659.0
2023-10-22,staten_island_railway,2021.0
2023-10-22,subway,1983271.0
2023-10-23,access_a_ride,29261.0
2023-10-23,bridges_and_tunnels,925334.0
2023-10-23,bus,1375311.0
2023-10-23,lirr,221569.0
2023-10-23,metro_north,199199.0
2023-10-23,staten_island_railway,7615.0
2023-10-23,subway,3667240.0
2023-10-24,access_a_ride,31757.0
2023-10-24,bridges_and_tunnels,932897.0
2023-10-24,bus,1431006.0
2023-10-24,lirr,241544.0
2023-10-24,metro_north,218201.0
2023-10-24,staten_island_railway,8176.0
2023-10-24,subway,4040571.0
2023-10-25,access_a_ride,32821.0
2023-10-25,bridges_and_tunnels,947018.0
2023-10-25,bus,1443766.0
2023-10-25,lirr,237292.0
2023-10-25,metro_north,217420.0
2023-10-25,staten_island_railway,8368.0
2023-10-25,subway,4120011.0
2023-10-26,access_a_ride,32549.0
2023-10-26,bridges_and_tunnels,985290.0
2023-10-26,bus,1431016.0
2023-10-26,lirr,242021.0
2023-10-26,metro_north,215171.0
2023-10-26,staten_island_railway,8147.0
2023-10-26,subway,4142420.0
2023-10-27,access_a_ride,31164.0
2023-10-27,bridges_and_tunnels,1027312.0
2023-10-27,bus,1348576.0
2023-10-27,lirr,229895.0
2023-10-27,metro_north,203068.0
2023-10-27,staten_island_railway,6705.0
2023-10-27,subway,3853546.0
2023-10-28,access_a_ride,20126.0
2023-10-28,bridges_and_tunnels,1019478.0
2023-10-28,bus,874941.0
2023-10-28,lirr,124172.0
2023-10-28,metro_north,139276.0
2023-10-28,staten_island_railway,2995.0
2023-10-28,subway,2743759.0
2023-10-29,access_a_ride,18145.0
2023-10-29,bridges_and_tunnels,871500.0
2023-10-29,bus,589929.0
2023-10-29,lirr,86843.0
2023-10-29,metro_north,80705.0
2023-10-29,staten_island_railway,1766.0
2023-10-29,subway,1834459.0
2023-10-30,access_a_ride,29075.0
2023-10-30,bridges_and_tunnels,893690.0
2023-10-30,bus,1314380.0
2023-10-30,lirr,225140.0
2023-10-30,metro_north,197550.0
2023-10-30,staten_island_railway,7287.0
2023-10-30,subway,3623778.0
2023-10-31,access_a_ride,30712.0
2023-10-31,bridges_and_tunnels,873724.0
2023-10-31,bus,1334020.0
2023-10-31,lirr,224816.0
2023-10-31,metro_north,203951.0
2023-10-31,staten_island_railway,7789.0
2023-10-31,subway,4016482.0
2023-11-01,access_a_ride,32374.0
2023-11-01,bridges_and_tunnels,927384.0
2023-11-01,bus,1369637.0
2023-11-01,lirr,226067.0
2023-11-01,metro_north,208249.0
2023-11-01,staten_island_railway,8010.0
2023-11-01,subway,4043524.0
2023-11-02,access_a_ride,32242.0
2023-11-02,bridges_and_tunnels,953269.0
2023-11-02,bus,1380510.0
2023-11-02,lirr,231370.0
2023-11-02,metro_north,206350.0
2023-11-02,staten_island_railway,7997.0
2023-11-02,subway,4082807.0
2023-11-03,access_a_ride,31816.0
2023-11-03,bridges_and_tunnels,980512.0
2023-11-03,bus,1307247.0
2023-11-03,lirr,218703.0
2023-11-03,metro_north,193580.0
2023-11-03,staten_island_railway,6755.0
2023-11-03,subway,3808235.0
2023-11-04,access_a_ride,19920.0
2023-11-04,bridges_and_tunnels,945189.0
2023-11-04,bus,832986.0
2023-11-04,lirr,122433.0
2023-11-04,metro_north,123922.0
2023-11-04,staten_island_railway,2582.0
2023-11-04,subway,2588115.0
2023-11-05,access_a_ride,16889.0
2023-11-05,bridges_and_tunnels,791269.0
2023-11-05,bus,614666.0
2023-11-05,lirr,109258.0
2023-11-05,metro_north,109891.0
2023-11-05,staten_island_railway,3407.0
2023-11-05,subway,2310457.0
2023-11-06,access_a_ride,30167.0
2023-11-06,bridges_and_tunnels,923453.0
2023-11-06,bus,1349481.0
2023-11-06,lirr,225898.0
2023-11-06,metro_north,198934.0
2023-11-06,staten_island_railway,7474.0
2023-11-06,subway,3686141.0
2023-11-07,access_a_ride,30843.0
2023-11-07,bridges_and_tunnels,891546.0
2023-11-07,bus,1270763.0
2023-11-07,lirr,238656.0
2023-11-07,metro_north,215344.0
2023-11-07,staten_island_railway,6785.0
2023-11-07,subway,3655078.0
2023-11-08,access_a_ride,33515.0
2023-11-08,bridges_and_tunnels,937630.0
2023-11-08,bus,1401268.0
2023-11-08,lirr,238727.0
2023-11-08,metro_north,213738.0
2023-11-08,staten_island_railway,8306.0
2023-11-08,subway,4066029.0
2023-11-09,access_a_ride,32982.0
2023-11-09,bridges_and_tunnels,980310.0
2023-11-09,bus,1376822.0
2023-11-09,lirr,235844.0
2023-11-09,metro_north,210130.0
2023-11-09,staten_island_railway,7929.0
2023-11-09,subway,4020939.0
2023-11-10,access_a_ride,25506.0
2023-11-10,bridges_and_tunnels,974996.0
2023-11-10,bus,1250528.0
2023-11-10,lirr,224512.0
2023-11-10,metro_north,200669.0
2023-11-10,staten_island_railway,5596.0
2023-11-10,subway,3611367.0
2023-11-11,access_a_ride,18654.0
2023-11-11,bridges_and_tunnels,939492.0
2023-11-11,bus,817146.0
2023-11-11,lirr,122170.0
2023-11-11,metro_north,118398.0
2023-11-11,staten_island_railway,2712.0
2023-11-11,subway,2588540.0
2023-11-12,access_a_ride,19187.0
2023-11-12,bridges_and_tunnels,891716.0
2023-11-12,bus,642431.0
2023-11-12,lirr,99171.0
2023-11-12,metro_north,91623.0
2023-11-12,staten_island_railway,1958.0
2023-11-12,subway,1947270.0
2023-11-13,access_a_ride,30479.0
2023-11-13,bridges_and_tunnels,907109.0
2023-11-13,bus,1320693.0
2023-11-13,lirr,225204.0
2023-11-13,metro_north,194691.0
2023-11-13,staten_island_railway,7353.0
2023-11-13,subway,3597029.0
2023-11-14,access_a_ride,33027.0
2023-11-14,bridges_and_tunnels,921728.0
2023-11-14,bus,1382768.0
2023-11-14,lirr,235487.0
2023-11-14,metro_north,214218.0
2023-11-14,staten_island_railway,8271.0
2023-11-14,subway,3991767.0
2023-11-15,access_a_ride,34166.0
2023-11-15,bridges_and_tunnels,941983.0
2023-11-15,bus,1389217.0
2023-11-15,lirr,235718.0
2023-11-15,metro_north,214486.0
2023-11-15,staten_island_railway,8322.0
2023-11-15,subway,4036442.0
2023-11-16,access_a_ride,34102.0
2023-11-16,bridges_and_tunnels,978274.0
2023-11-16,bus,1391273.0
2023-11-16,lirr,235070.0
2023-11-16,metro_north,207671.0
2023-11-16,staten_island_railway,8010.0
2023-11-16,subway,4048862.0
2023-11-17,access_a_ride,31496.0
2023-11-17,bridges_and_tunnels,999520.0
2023-11-17,bus,1303240.0
2023-11-17,lirr,227909.0
2023-11-17,metro_north,201231.0
2023-11-17,staten_island_railway,6792.0
2023-11-17,subway,3741391.0
2023-11-18,access_a_ride,19452.0
2023-11-18,bridges_and_tunnels,946515.0
2023-11-18,bus,831053.0
2023-11-18,lirr,124053.0
2023-11-18,metro_north,120273.0
2023-11-18,staten_island_railway,2630.0
2023-11-18,subway,2477547.0
2023-11-19,access_a_ride,19835.0
2023-11-19,bridges_and_tunnels,867625.0
2023-11-19,bus,657965.0
2023-11-19,lirr,100792.0
2023-11-19,metro_north,100924.0
2023-11-19,staten_island_railway,2058.0
2023-11-19,subway,1943926.0
2023-11-20,access_a_ride,30889.0
2023-11-20,bridges_and_tunnels,925548.0
2023-11-20,bus,1300978.0
2023-11-20,lirr,228502.0
2023-11-20,metro_north,203599.0
2023-11-20,staten_island_railway,7426.0
2023-11-20,subway,3647283.0
2023-11-21,access_a_ride,32139.0
2023-11-21,bridges_and_tunnels,977248.0
2023-11-21,bus,1254277.0
2023-11-21,lirr,236079.0
2023-11-21,metro_north,213162.0
2023-11-21,staten_island_railway,7467.0
2023-11-21,subway,3774952.0
2023-11-22,access_a_ride,28409.0
2023-11-22,bridges_and_tunnels,985528.0
2023-11-22,bus,1160847.0
2023-11-22,lirr,254968.0
2023-11-22,metro_north,220030.0
2023-11-22,staten_island_railway,6524.0
2023-11-22,subway,3378351.0
2023-11-23,access_a_ride,21741.0
2023-11-23,bridges_and_tunnels,898291.0
2023-11-23,bus,471662.0
2023-11-23,lirr,116969.0
2023-11-23,metro_north,107690.0
2023-11-23,staten_island_railway,2257.0
2023-11-23,subway,1628385.0
2023-11-24,access_a_ride,15381.0
2023-11-24,bridges_and_tunnels,818916.0
2023-11-24,bus,807221.0
2023-11-24,lirr,215833.0
2023-11-24,metro_north,197178.0
2023-11-24,staten_island_railway,3718.0
2023-11-24,subway,2457591.0
2023-11-25,access_a_ride,14245.0
2023-11-25,bridges_and_tunnels,866561.0
2023-11-25,bus,696466.0
2023-11-25,lirr,124716.0
2023-11-25,metro_north,117682.0
2023-11-25,staten_island_railway,2454.0
2023-11-25,subway,2123590.0
2023-11-26,access_a_ride,16900.0
2023-11-26,bridges_and_tunnels,864505.0
2023-11-26,bus,566395.0
2023-11-26,lirr,101486.0
2023-11-26,metro_north,95729.0
2023-11-26,staten_island_railway,1834.0
2023-11-26,subway,1686490.0
2023-11-27,access_a_ride,29418.0
2023-11-27,bridges_and_tunnels,921303.0
2023-11-27,bus,1253990.0
2023-11-27,lirr,228127.0
2023-11-27,metro_north,200017.0
2023-11-27,staten_island_railway,7294.0
2023-11-27,subway,3523494.0
2023-11-28,access_a_ride,31716.0
2023-11-28,bridges_and_tunnels,914381.0
2023-11-28,bus,1279327.0
2023-11-28,lirr,234794.0
2023-11-28,metro_north,216450.0
2023-11-28,staten_island_railway,7835.0
2023-11-28,subway,3916476.0
2023-11-29,access_a_ride,32809.0
2023-11-29,bridges_and_tunnels,915384.0
2023-11-29,bus,1268990.0
2023-11-29,lirr,234738.0
2023-11-29,metro_north,212929.0
2023-11-29,staten_island_railway,7851.0
2023-11-29,subway,4032882.0
2023-11-30,access_a_ride,32650.0
2023-11-30,bridges_and_tunnels,945909.0
2023-11-30,bus,1340370.0
2023-11-30,lirr,236142.0
2023-11-30,metro_north,210592.0
2023-11-30,staten_island_railway,7737.0
2023-11-30,subway,4072271.0
2023-12-01,access_a_ride,31284.0
2023-12-01,bridges_and_tunnels,947287.0
2023-12-01,bus,1226677.0
2023-12-01,lirr,185151.0
2023-12-01,metro_north,164628.0
2023-12-01,staten_island_railway,6432.0
2023-12-01,subway,3723171.0
2023-12-02,access_a_ride,19675.0
2023-12-02,bridges_and_tunnels,903346.0
2023-12-02,bus,826725.0
2023-12-02,lirr,126374.0
2023-12-02,metro_north,125483.0
2023-12-02,staten_island_railway,2618.0
2023-12-02,subway,2748170.0
2023-12-03,access_a_ride,18450.0
2023-12-03,bridges_and_tunnels,778118.0
2023-12-03,bus,553618.0
2023-12-03,lirr,87340.0
2023-12-03,metro_north,76999.0
2023-12-03,staten_island_railway,1633.0
2023-12-03,subway,1827959.0
2023-12-04,access_a_ride,30841.0
2023-12-04,bridges_and_tunnels,900224.0
2023-12-04,bus,1312507.0
2023-12-04,lirr,223257.0
2023-12-04,metro_north,201080.0
2023-12-04,staten_island_railway,7559.0
2023-12-04,subway,3709458.0
2023-12-05,access_a_ride,33235.0
2023-12-05,bridges_and_tunnels,914419.0
2023-12-05,bus,1346216.0
2023-12-05,lirr,243329.0
2023-12-05,metro_north,224065.0
2023-12-05,staten_island_railway,7964.0
2023-12-05,subway,3991835.0
2023-12-06,access_a_ride,33502.0
2023-12-06,bridges_and_tunnels,936802.0
2023-12-06,bus,1350594.0
2023-12-06,lirr,230920.0
2023-12-06,metro_north,211076.0
2023-12-06,staten_island_railway,7951.0
2023-12-06,subway,4116059.0
2023-12-07,access_a_ride,32511.0
2023-12-07,bridges_and_tunnels,960536.0
2023-12-07,bus,1314833.0
2023-12-07,lirr,231114.0
2023-12-07,metro_north,204586.0
2023-12-07,staten_island_railway,7424.0
2023-12-07,subway,4088438.0
2023-12-08,access_a_ride,31875.0
2023-12-08,bridges_and_tunnels,972091.0
2023-12-08,bus,1261796.0
2023-12-08,lirr,225208.0
2023-12-08,metro_north,198539.0
2023-12-08,staten_island_railway,6435.0
2023-12-08,subway,3863961.0
2023-12-09,access_a_ride,20580.0
2023-12-09,bridges_and_tunnels,944411.0
2023-12-09,bus,828894.0
2023-12-09,lirr,156237.0
2023-12-09,metro_north,147745.0
2023-12-09,staten_island_railway,3181.0
2023-12-09,subway,2922085.0
2023-12-10,access_a_ride,17542.0
2023-12-10,bridges_and_tunnels,779314.0
2023-12-10,bus,539117.0
2023-12-10,lirr,90884.0
2023-12-10,metro_north,82225.0
2023-12-10,staten_island_railway,1648.0
2023-12-10,subway,1838048.0
2023-12-11,access_a_ride,29271.0
2023-12-11,bridges_and_tunnels,894318.0
2023-12-11,bus,1213923.0
2023-12-11,lirr,219022.0
2023-12-11,metro_north,191110.0
2023-12-11,staten_island_railway,6949.0
2023-12-11,subway,3642743.0
2023-12-12,access_a_ride,33458.0
2023-12-12,bridges_and_tunnels,935591.0
2023-12-12,bus,1309303.0
2023-12-12,lirr,236348.0
2023-12-12,metro_north,219393.0
2023-12-12,staten_island_railway,7655.0
2023-12-12,subway,4051574.0
2023-12-13,access_a_ride,34323.0
2023-12-13,bridges_and_tunnels,959767.0
2023-12-13,bus,1314167.0
2023-12-13,lirr,238451.0
2023-12-13,metro_north,215546.0
2023-12-13,staten_island_railway,7859.0
2023-12-13,subway,4067457.0
2023-12-14,access_a_ride,33406.0
2023-12-14,bridges_and_tunnels,988876.0
2023-12-14,bus,1296909.0
2023-12-14,lirr,236516.0
2023-12-14,metro_north,213415.0
2023-12-14,staten_island_railway,7414.0
2023-12-14,subway,4122091.0
2023-12-15,access_a_ride,32517.0
